gene,label,prediction,probabilities
SLC25A5,1,0,0.7478963037915102
SLC26A1,1,1,0.0007790705251636276
SLC26A11,1,1,0.0025686289969543584
SLC26A7,1,1,0.0003261352057424394
SLC26A9,1,1,0.0005670873520371544
SLC27A1,1,1,0.004487165735489696
SLC27A4,1,1,0.07139276610240448
SLC28A1,1,1,0.011308911656356979
SLC2A12,1,1,0.00810893432842671
SLC2A14,1,1,0.0005236146340768632
SLC35A1,1,1,0.11669488082261008
SLC35A4,1,1,0.0993242996719006
SLC35B4,1,1,0.03843200545785595
SLC35C1,1,1,0.08491305287095703
SLC35D2,1,1,0.018953105016729654
SLC35E3,1,1,0.004204132389197058
SLC35F1,1,1,0.000713397144292216
SLC35G1,1,1,0.01008448214232791
SLC36A3,1,1,0.00021337965618893894
SLC37A3,1,1,0.005789755422851872
SLC38A11,1,1,0.0009106000015405181
SLC38A2,1,1,0.12115643049558149
SLC38A5,1,1,0.000565458162782051
SLC39A6,1,1,0.023093108121500405
SLC40A1,1,1,0.011112105048520015
SLC41A3,1,1,0.0005576692498536984
SLC43A3,1,1,0.0009001640123849852
SLC44A5,1,1,0.00033195812374722247
SLC48A1,1,1,0.000490064330803186
SLC4A11,1,1,0.002674519482885951
SLC4A3,1,1,0.00041046057404220404
SLC4A9,1,1,0.0003060727105813732
SLC52A2,1,1,0.0003007217752504676
SLC5A2,1,1,0.0003901189262559668
SLC5A4,1,1,0.00031323486292377244
SLC5A6,1,1,0.016427466174407813
SLC6A12,1,1,0.002032816242260216
SLC6A18,1,1,0.000658079073482376
SLC6A19,1,1,0.0016277235284817616
SLC6A20,1,1,0.0009977024238260635
SLC6A9,1,1,0.0012753117241793178
SLC7A14,1,1,0.0021385763961307867
SLC7A5,1,1,0.13239787913220966
SLC7A6OS,0,0,0.7471656989314097
SLC8B1,1,1,0.003236172061349407
SLC9A3R1,1,1,0.09431487851798684
SLC9A5,1,1,0.00026020026053984456
SLC9A7,1,1,0.0015591199895505059
SLC9A8,1,1,0.0023448290368590307
SLC9B2,1,1,0.0003058578511111687
SLCO1B1,1,1,0.0006657448572933488
SLCO4C1,1,1,0.0005067086663639419
SLCO6A1,1,1,0.0002891711551311404
SLIT1,1,1,0.00023704494055623026
SLITRK1,1,1,0.0032340404323854877
SLK,1,0,0.7235240137616084
SLTM,1,0,0.7039253176422932
SLURP1,1,1,0.008692398417290359
SMAD1,1,1,0.09886304421107475
SMARCD1,1,0,0.765912758755009
SMARCD3,1,1,0.3631628845079221
SMARCE1,1,0,0.6405354245070922
SMCO3,1,1,0.00039726257266654575
SMG9,1,1,0.3124330983613024
SMIM13,1,1,0.006112908882884793
SMIM24,1,1,0.001137786148228459
SMNDC1,0,0,0.9967365960889933
SMOC1,1,1,0.020666596989607933
SMTNL2,1,1,0.011667112525265344
SNAI2,1,1,0.019142266804364382
SNAI3,1,1,0.0005158019636640199
SNAP23,0,1,0.4669696648024738
SNAP29,1,0,0.7899242145197624
SNAPC2,0,0,0.5444609226777033
SNAPC5,0,0,0.7868493693634224
SNPH,1,1,0.002789436040515858
SNRK,1,1,0.07349624594789625
SNRNP200,0,0,0.9992278942676698
SNRNP27,0,0,0.991408047553357
SNRPD3,0,0,0.9972643550305254
SNTA1,1,1,0.008103748847223879
SNW1,0,0,0.9980515774846657
SNX10,1,1,0.018975022967413668
SNX19,1,1,0.005472763704835637
SNX21,1,1,0.0417289792291942
SNX22,1,1,0.0008346511943462919
SNX24,1,1,0.005062694783045263
SNX27,1,1,0.006692371630648475
SOCS2,1,1,0.08494087238588402
SOCS6,1,1,0.08596498993567239
SOD3,1,1,0.0010199820668010617
SORBS1,1,1,0.027266926160274985
SORBS3,1,1,0.007236621740121607
SOWAHD,1,1,0.001989071198805836
SOX12,1,1,0.004073103573009084
SOX13,1,1,0.0034474903597860873
SOX5,1,1,0.0021874078538099196
SOX9,1,1,0.042157094456696166
SP2,1,1,0.05780210339427698
SP7,1,1,0.0009722705933632003
SPA17,1,1,0.000680192179819239
SPACA7,1,1,0.0004686063939740137
SPAST,1,1,0.13831044899412565
SPATA18,1,1,0.03421623560057907
SPATA19,1,1,0.0003479410364393587
SPATA25,1,1,0.0007884719293618336
SPATA31A3,1,1,0.0005906256055227988
SPATA31A7,1,1,0.011248536063576509
SPATA32,1,1,0.002079965622487878
SPATA5,0,0,0.7834166409393386
SPATS1,1,1,0.002280823177855218
SPDYE4,1,1,0.0008681715455925887
SPECC1L,1,1,0.331094531523349
SPEF1,1,1,0.004014678693559037
SPEF2,1,1,0.0004071083186950597
SPEG,1,1,0.0023563412712452104
SPG11,1,1,0.15061509488656083
SPIB,1,1,0.0005704373556899345
SPIC,1,1,0.00035803144450986536
SPINDOC,1,1,0.05571587584806542
SPINK4,1,1,0.0005662154272016329
SPINK6,1,1,0.00046987999875610644
SPN,1,1,0.0010243994662794908
SPOP,1,0,0.6379605824783132
SPPL3,1,1,0.19228835528313482
SPRED3,1,1,0.0011248896018901777
SPRN,1,1,0.00036823300904196274
SPRR1A,1,1,0.000419644858274737
SPRY1,1,1,0.0476166615090081
SPRY2,1,1,0.051809722838794495
SPTB,1,1,0.03214821458959673
SPTBN2,1,1,0.09947688273498277
SPTSSB,1,1,0.0043180479737098595
SPZ1,1,1,0.001249050355434378
SQOR,1,0,0.63070239497654
SREBF2,1,1,0.31595623583940613
SREK1IP1,1,1,0.17630423298249648
SRF,1,1,0.2158609501517336
SRI,1,1,0.2567285359473916
SRP9,0,0,0.9943690068007539
SRRD,1,1,0.04595776867500313
SRSF2,0,0,0.985389012058906
SRSF7,0,0,0.9817305735707876
SS18L1,1,0,0.5849247860082593
SSC4D,1,1,0.0010623806394778668
SSMEM1,1,1,0.002812307119347235
SSR4,1,0,0.7860384979668368
SST,1,1,0.00291762703877132
SSX3,1,1,0.0021027396837129397
ST18,1,1,0.0021503834433509563
ST3GAL1,1,1,0.005055594881760961
ST3GAL5,1,1,0.0009072475389419798
ST8SIA5,1,1,0.0028489440305346503
ST8SIA6,1,1,0.0010390555209665031
STAC,1,1,0.0010733205989468587
STAG3,1,1,0.23135570770056085
STAP1,1,1,0.00913204621422754
STARD3NL,1,1,0.07857285111112655
STARD4,1,1,0.001655385404095344
STARD5,1,1,0.0017973432560617231
STARD9,1,1,0.006946125020158678
STAT3,1,1,0.4037080019009858
STAU2,1,0,0.6670250057891431
STEAP1,1,1,0.0007423371836809522
STEAP1B,1,1,0.006147475535063063
STEAP2,1,1,0.00046696593759781857
STING1,1,0,0.6210405831450256
STK11,1,0,0.633605474117122
STK19,1,1,0.01089906946296466
STK32B,1,1,0.0008288191102552523
STMP1,1,1,0.017172729131544218
STOM,1,1,0.2727695597790488
STON1,1,1,0.0009675171616755462
STON2,1,1,0.03157936273196686
STPG3,1,1,0.007145372847076526
STPG4,1,1,0.001614335287559765
STRIP2,1,1,0.0019131741244147848
STRN3,1,0,0.6252867239308866
STX10,1,1,0.4034880823928814
STX12,1,1,0.287733194946789
STX19,1,1,0.037942558735485576
STX1B,1,1,0.00471663482904533
STXBP6,1,1,0.002101235536716828
STYXL2,1,1,0.036296432446763026
SUCLA2,1,1,0.17424828569406076
SUCLG1,1,1,0.2186381018862802
SUCLG2,1,1,0.21565681244624021
SUGP2,1,0,0.5771657801423353
SULF1,1,1,0.0018219155388184416
SUMO1,1,0,0.9939712606280832
SUN5,1,1,0.0011181489363137453
SUPT4H1,1,0,0.9953107585878401
SUPV3L1,0,0,0.8742359227799692
SUSD2,1,1,0.0002817461234616792
SV2C,1,1,0.0002464287869316517
SVIL,1,1,0.03656429875323523
SYBU,1,1,0.0042598576129670995
SYCE1L,1,1,0.004112375356051401
SYF2,0,0,0.9975026408380488
SYNJ1,1,1,0.08637173552567326
SYNPO2,1,1,0.0024573017194136847
SYP,1,1,0.005118918886568224
SYS1,0,1,0.02609177342273906
SYT1,1,1,0.019577358462912975
SYT7,1,1,0.0009036018073740104
SYTL1,1,1,0.0008459876898511909
SYTL5,1,1,0.0029683014967069156
TAAR1,1,1,0.0004523939713738101
TAC4,1,1,0.00015385239916332338
TACC3,1,0,0.6745230536202399
TACR1,1,1,0.0006569870380247811
TACR2,1,1,0.0003313976019435616
TACSTD2,1,1,0.010683277833125848
TADA1,1,0,0.9741526679402754
TAF10,1,0,0.9961035909979081
TAF12,1,0,0.994496592414954
TAF13,1,0,0.8742960336341744
TAF2,1,0,0.9837061267586913
TAF4,1,0,0.9152119741967579
TAF6,0,0,0.9922563911081836
TAFA4,1,1,0.025130322157917374
TAGAP,1,1,0.0017853526521209085
TAL2,1,1,0.0027781890715124157
TAMALIN,1,1,0.009977533022440921
TAOK3,1,1,0.006524640993736319
TARBP1,1,0,0.6395769635056696
TARS3,1,1,0.4308710624386
TAS2R20,1,1,0.001424046539473689
TAS2R41,1,1,0.0039067995581894555
TAS2R43,1,1,0.025706445469382964
TAS2R5,1,1,0.0006123078627868761
TAS2R8,1,1,0.0018420148523269897
TASL,1,1,0.04102321171940541
TASOR,1,1,0.45273738847378475
TASP1,1,1,0.012748740850627448
TATDN1,1,1,0.43006209170649995
TATDN2,1,1,0.009473685477061289
TBC1D10C,1,1,0.0012142519539088182
TBC1D13,1,1,0.0238748902009709
TBC1D25,1,1,0.09581768560012668
TBC1D28,1,1,0.0009167641560962059
TBC1D30,1,1,0.0022882642395228303
TBC1D5,1,1,0.013743134790638267
TBC1D9B,1,1,0.02215550193882726
TBCD,0,0,0.8415181647147995
TBCE,1,1,0.09056745166679012
TBCK,1,1,0.007851308591883766
TBL1X,1,0,0.8554971777507048
TBX21,1,1,0.0018875524879137795
TBX3,1,1,0.007534409774118622
TBX5,1,1,0.007192938738028731
TBX6,1,1,0.0016527357456759706
TBXAS1,1,1,0.0015545915341282023
TCEA2,1,0,0.9819481237103703
TCEAL5,1,1,0.0025641043153972086
TCF7,1,1,0.011589275764132378
TCF7L2,1,1,0.0904293317750731
TCP11L2,1,1,0.030987814142730562
TCTN2,1,1,0.07286612191016714
TDGF1,1,1,0.0032758973268174896
TDP1,1,1,0.4805198650726904
TDRD10,1,1,0.0033734516147019057
TDRKH,1,1,0.10284260697755268
TEAD2,1,1,0.110463324399832
TECPR2,1,1,0.01779178426400494
TEKT2,1,1,0.021998552057458088
TENT5D,1,1,0.0029035345982648896
TEPSIN,1,1,0.10136737605977104
TERF2,0,0,0.8454651766712068
TERT,1,0,0.7909708975302995
TESK1,1,1,0.003636168312597654
TESPA1,1,1,0.020964389619363432
TET1,1,1,0.01091248640019501
TEX13B,1,1,0.0009772832057376001
TEX15,1,1,0.0008206015133422784
TEX19,1,1,0.0020962599964141847
TEX2,1,1,0.11233878274598777
TEX261,1,1,0.0030761350959336185
TEX43,1,1,0.001851938329187086
TFAP2D,1,1,0.15948498304436926
TFAP2E,1,1,0.0006831291909010662
TFEB,1,1,0.02635346904556307
TFIP11,0,0,0.9959735718080214
TFPI2,1,1,0.0018119999153355382
TGFA,1,1,0.007569096825025756
TGFB1,1,1,0.09333964358443993
TGFBR3,1,1,0.003054589207655145
THAP11,1,1,0.2022340891533788
THAP2,1,1,0.004048717523538803
THAP7,1,1,0.26611839553284766
THAP9,1,1,0.0015188876844407617
THBD,1,1,0.0015710615547840589
THBS3,1,1,0.0037081073100573513
THBS4,1,1,0.00040599100818830005
THG1L,1,0,0.6092261668470135
THOC2,0,0,0.9975587878340683
THOC3,0,0,0.9965005743522906
THOC6,1,0,0.9961171677500991
THOP1,1,1,0.004514851877594294
THRB,1,1,0.019504945212587797
THRSP,1,1,0.025890947813572773
THTPA,1,1,0.012645536592385164
THUMPD3,1,0,0.5694124960597835
THYN1,1,1,0.4031103559633312
TIGD7,1,1,0.0004487008800455938
TIMM23,0,1,0.4550482268726352
TIMM29,1,1,0.1564076489000024
TIMM8B,1,1,0.40728436789377936
TINAG,1,1,0.003055310126013078
TK2,1,1,0.11368616565057191
TLE3,1,1,0.21474864585761616
TLN2,1,1,0.0005934949564812108
TLR4,1,1,0.07519241828068816
TLR6,1,1,0.000835692107164332
TLR7,1,1,0.008951049798594114
TLX3,1,1,0.030781722504116205
TM2D1,1,1,0.0005027012636798833
TM2D3,1,1,0.023245612730805786
TM4SF1,1,1,0.0011748097180619421
TM4SF4,1,1,0.0004383205644449717
TM6SF2,1,1,0.00023069846156003048
TM7SF3,1,1,0.004141771243586145
TM9SF2,1,1,0.030784805864328746
TM9SF3,1,1,0.052435532073494384
TM9SF4,1,1,0.08664011339413
TMC1,1,1,0.0006715303843380261
TMC4,1,1,0.0009991807053135737
TMC8,1,1,0.00035498414165047176
TMCC3,1,1,0.032170290432492955
TMCO2,1,1,0.0006900669805631976
TMCO3,1,1,0.032903265547880714
TMCO6,1,1,0.02762973590214719
TMED3,1,1,0.07593014538712481
TMED5,1,1,0.004607490236055301
TMED6,1,1,0.001190737598407099
TMED7,1,0,0.5587536115135774
TMEM101,1,1,0.0026552638926637174
TMEM104,1,1,0.005652996086587825
TMEM106A,1,1,0.002175051716133991
TMEM108,1,1,0.0028512674024000597
TMEM109,1,1,0.036588230390016144
TMEM138,1,1,0.0036286305226147066
TMEM140,1,1,0.004694009688547085
TMEM141,1,1,0.009845900310532308
TMEM151A,1,1,0.00025189543417942773
TMEM154,1,1,0.0040306354669037425
TMEM160,1,1,0.004086380741164075
TMEM161B,1,1,0.0013858481431129888
TMEM165,1,0,0.640753583019121
TMEM168,1,1,0.004326601622496429
TMEM184A,1,1,0.03415721575654436
TMEM184B,1,1,0.006170481371099723
TMEM184C,1,1,0.021596372794588925
TMEM19,1,1,0.006708118783857242
TMEM200C,1,1,0.0007135323123186876
TMEM207,1,1,0.000371858729924468
TMEM215,1,1,0.0007081185650495425
TMEM238,1,1,0.000382285054973186
TMEM242,1,1,0.012673791330823914
TMEM252,1,1,0.0004603010580447875
TMEM255B,1,1,0.005664699090753822
TMEM258,0,1,0.17727505959915008
TMEM37,1,1,0.004919028852537188
TMEM38A,1,1,0.01452666141347796
TMEM39A,1,1,0.009165164168853535
TMEM41B,1,1,0.17759831811129462
TMEM47,1,1,0.0004821191298865268
TMEM59,1,1,0.16198732755044037
TMEM62,1,1,0.01419116617810744
TMEM63C,1,1,0.04175130894976037
TMEM65,1,1,0.003343197216235694
TMEM9,1,1,0.011303541185947685
TMEM92,1,1,0.0005717583374508118
TMEM97,1,1,0.3530490468982188
TMF1,1,1,0.3641833964432005
TMIGD3,1,1,0.004571859472234074
TMOD2,1,1,0.012258322832763346
TMPPE,1,1,0.0029887269667962955
TMPRSS11D,1,1,0.0014824401801072362
TMPRSS12,1,1,0.0008155961114379884
TMPRSS6,1,1,0.0006778123454917795
TMPRSS9,1,1,0.0032222290345546023
TMSB15A,1,1,0.0011578750163906636
TMSB4X,1,1,0.20577588846078854
TMTC2,1,1,0.00044982770812422855
TNFAIP6,1,1,0.0016849966155255136
TNFAIP8L2,1,1,0.000506462428316401
TNFRSF13C,1,1,0.0003824506585506815
TNFRSF14,1,1,0.0037075909590439495
TNFRSF18,1,1,0.0008273673071233945
TNFRSF8,1,1,0.006779573526591342
TNFSF11,1,1,0.0014084774614168238
TNFSF15,1,1,0.0003198141899475315
TNFSF9,1,1,0.0008088373370849888
TNIP2,1,1,0.3544752239628453
TNN,1,1,0.0008850621664093117
TNNI1,1,1,0.0027559826719667944
TNNI3,1,1,0.0015375128185694752
TNNT1,1,1,0.06383730155222299
TNR,1,1,0.0019328920428378638
TNS4,1,1,0.0002718525431936403
TOGARAM1,1,1,0.009790264253386138
TOGARAM2,1,1,0.0011623705059711665
TOMM22,0,0,0.8348624917898375
TOMM6,1,1,0.25539919461821387
TOR2A,1,1,0.004611930739294889
TOX2,1,1,0.007227413202961064
TP53AIP1,1,1,0.0004027406872650241
TP53I13,1,1,0.0006571593251235575
TP53INP2,1,1,0.04141037761594137
TP63,1,1,0.06938226983237526
TPCN1,1,1,0.013607745069021826
TPCN2,1,1,0.01720831117723213
TPM2,1,1,0.14644071532503697
TPMT,1,1,0.0058644126016391684
TPP1,1,1,0.4683652439745276
TPPP,1,1,0.0016181670554685779
TPSAB1,1,1,0.010416994403601543
TPSG1,1,1,0.0005081522273238437
TRADD,1,1,0.18514638467707573
TRAF2,1,1,0.23319354939347997
TRAF3IP1,1,1,0.09232208718624489
TRAF3IP2,1,1,0.002689882113541664
TRAF4,1,1,0.0407670820484491
TRAK1,1,1,0.09155232244455955
TRAM1L1,1,1,0.0008410966365921424
TRAPPC3L,1,1,0.009321774857252363
TREML1,1,1,0.0004857229468571367
TRERF1,1,1,0.007481263769228719
TRIB1,1,1,0.0010092230607105068
TRIM10,1,1,0.0029150485188028873
TRIM38,1,1,0.003978611140082844
TRIM42,1,1,0.027984741533071587
TRIM60,1,1,0.0010212732202748652
TRIM7,1,1,0.00513444716631919
TRIP12,1,0,0.863550227501956
TRIR,1,1,0.4047012168180779
TRMT10A,1,1,0.49198482603239935
TRMT10C,1,0,0.8563651734427824
TRMT11,1,1,0.4749613939542835
TRMT12,1,1,0.2843682833100164
TRMT61A,1,0,0.8785772719812212
TRNP1,1,1,0.0005476082408649718
TRNT1,0,0,0.6395985682649651
TROAP,1,1,0.02786084725665148
TRPC3,1,1,0.0016992037475345389
TRPC6,1,1,0.003553323078232906
TRPC7,1,1,0.0010257699455889612
TRPV5,1,1,0.000969139621259818
TSC22D2,1,1,0.11260733059399433
TSC22D4,1,1,0.022008931217271144
TSEN54,0,0,0.7930849192918943
TSGA10,1,1,0.003082213254346078
TSGA13,1,1,0.0008355478896553525
TSHZ3,1,1,0.0059429515703418034
TSLP,1,1,0.0003870282340600717
TSNARE1,1,1,0.013042322215575474
TSNAXIP1,1,1,0.005693648487426828
TSPAN1,1,1,0.0015678090732008099
TSPAN11,1,1,0.00035222428287239315
TSPAN14,1,1,0.0005965468541062391
TSPAN18,1,1,0.0003649072235817008
TSPAN9,1,1,0.0003413779401486461
TSPO,1,1,0.13429750396357445
TSPYL2,1,1,0.0707693038614071
TSR1,0,0,0.9990490467648897
TSR2,0,1,0.4370668995707726
TSSK2,1,1,0.004690356195638357
TSSK4,1,1,0.0031024142360128295
TSTD2,1,1,0.01440226511260031
TTC21B,1,1,0.022720554616281953
TTC23L,1,1,0.0009668945610116442
TTC27,0,0,0.8530353701855085
TTC3,1,1,0.06294789241590745
TTC7A,1,1,0.002567596315673837
TTC9C,1,1,0.04171817252094974
TTF2,1,0,0.9715073291142563
TTLL1,1,1,0.0825547783968262
TTLL2,1,1,0.0011986737320810903
TTLL4,1,1,0.11892889617250715
TTLL5,1,1,0.01329320093626427
TTLL9,1,1,0.005620256409094771
TTN,1,1,0.1237627506138026
TTYH3,1,1,0.031201292123086855
TUBA3E,1,1,0.08113028010359455
TUBA4A,1,0,0.8217263934928967
TUBB2A,1,0,0.8328935416636962
TUBB4A,1,0,0.5713011684523935
TUBB4B,1,0,0.980411944749844
TUSC1,1,1,0.003164783869517229
TUT1,0,0,0.9269040559208606
TVP23A,1,1,0.0003172462381254348
TWNK,1,1,0.4736123569831806
TXLNB,1,1,0.034674320950688134
TXLNG,1,1,0.05846326150725647
TXN2,1,1,0.32440502469390237
TXNL1,1,0,0.923476500227357
TYR,1,1,0.005337400112426993
TYSND1,1,1,0.006026935954687529
UBA1,0,0,0.9542085665411426
UBA7,1,1,0.10206857534089261
UBAP2L,1,0,0.8725801837963629
UBE2B,1,0,0.7845067059774967
UBE2D3,0,0,0.73425640440057
UBE2D4,1,1,0.15858506076186746
UBE2E1,1,0,0.7679709854756117
UBE2H,1,1,0.36998254716635365
UBE2I,0,0,0.9934175322270897
UBE2K,1,0,0.8020849822767151
UBE2Q2,1,1,0.011902033323541394
UBE2U,1,1,0.0966187944957088
UBE2V1,1,0,0.5651500863826234
UBE3C,1,0,0.5805598759336814
UBE4B,1,1,0.39730448898752885
UBFD1,1,1,0.06338766228864659
UBL3,1,1,0.029543256071298075
UBN2,1,1,0.02904274451519092
UBR2,1,0,0.7167864668708785
UBR3,1,1,0.05506051975994959
UBR7,1,1,0.4219133121103956
UCKL1,1,1,0.10529767097582685
UGGT1,1,0,0.8349424837351158
UGT1A1,1,1,0.0030414485729805207
UGT1A4,1,1,0.05820031729074739
UGT2B15,1,1,0.0016695771684086757
UGT2B17,1,1,0.00041343664727806485
UGT2B4,1,1,0.0007018969258525409
ULK1,1,0,0.6257536147539986
ULK3,1,1,0.06920989797131442
UMOD,1,1,0.0029527798573753096
UNC13B,1,1,0.002416475878198987
UNC45B,1,1,0.015221886496803071
UNC50,1,1,0.08351981646297114
UNC79,1,1,0.000353767721564735
UNC80,1,1,0.001834830001306731
UPF1,0,0,0.9939965959982899
UPF3A,1,0,0.8999208805908363
UPF3B,1,0,0.9915901503741505
UPK3A,1,1,0.000170771870562203
URGCP,1,1,0.014741108789141966
USE1,1,1,0.4572077879382235
USF3,1,1,0.08251534522074748
USH2A,1,1,0.003721067470216466
USP10,0,0,0.9040251526687275
USP15,1,0,0.5735362733760375
USP31,1,1,0.017704294073275707
USP34,1,1,0.21109959971022935
USP36,0,0,0.8482935314097195
USP39,0,0,0.9935542626713421
USP42,1,1,0.08588618887949605
USP46,1,1,0.004852965237302098
USP48,1,1,0.2910458467571899
USP51,1,1,0.012187857429997017
USP8,0,1,0.3740174558767599
USP9X,1,1,0.3784921540710763
UST,1,1,0.0008286380571849161
UTF1,1,1,0.0006292865725312735
UTP15,0,0,0.9977040036097163
UTP18,0,0,0.9989426787875784
UTP3,1,0,0.9984209235401064
UTS2B,1,1,0.0018411172483782546
VAC14,1,0,0.5915267717847935
VAMP3,1,0,0.78919836588253
VARS1,0,0,0.6601835701123855
VAV3,1,1,0.004018482790900691
VCAM1,1,1,0.3492245849996197
VCP,0,0,0.9950555741518008
VEGFA,1,1,0.3265918967207474
VIPR2,1,1,0.0020004322009424926
VIRMA,0,1,0.22295043814287743
VKORC1L1,1,1,0.06699566700798033
VMAC,1,1,0.002398297128709914
VMO1,1,1,0.00036846030685289133
VPS13B,1,1,0.014100921274648293
VPS26A,1,0,0.5913532203649637
VPS26C,1,1,0.26221164577599226
VPS37C,1,0,0.8699191917048233
VPS4B,1,0,0.8607787926585626
VPS9D1,1,1,0.008843497976535086
VRTN,1,1,0.019901346141588328
VSIG10,1,1,0.0012181328803921865
VSX2,1,1,0.0023663143727559064
VWA8,1,1,0.041729394710885805
VWC2L,1,1,0.0038582807787785113
WDFY1,1,1,0.06416288471235523
WDFY2,1,1,0.005114876714770245
WDFY3,1,1,0.27525566954540703
WDR12,0,0,0.998507749182664
WDR38,1,1,0.001124593289066289
WDR5B,1,1,0.014354206742788145
WDR76,1,0,0.7287401125553093
WDR81,1,1,0.213196204037834
WDTC1,1,1,0.23924429642054687
WFDC10B,1,1,0.0006716593418696793
WFDC13,1,1,0.00039715620310387667
WFDC8,1,1,0.0008150083998709978
WFIKKN2,1,1,0.00027234986458397615
WNK1,0,1,0.020671098362664418
WNT10A,1,1,0.00040941907482792137
WNT2B,1,1,0.0007166839673032222
WNT5B,1,1,0.0002286009070534889
WNT7A,1,1,0.0011509010069186588
WRAP53,1,0,0.9899681466075846
WTIP,1,1,0.002555755484790845
XAGE2,1,1,0.0065241291610681155
XIAP,1,0,0.6856249332447985
XKR3,1,1,0.00021305117717520527
XKR8,1,1,0.0009927617682292111
XPNPEP2,1,1,0.0009809268438087271
XPO6,1,0,0.9248324057418007
YAP1,1,0,0.6991070169536129
YARS1,0,0,0.980781535129357
YIPF1,1,1,0.04963537493342955
YIPF5,1,1,0.41198765219322225
YJU2,0,0,0.9432192935827057
YKT6,0,0,0.8575990162100482
YWHAH,1,0,0.5420614620716996
YWHAQ,1,0,0.885620641926358
ZBBX,1,1,0.0020356840000003594
ZBTB16,1,1,0.04008807338709227
ZBTB2,1,1,0.08843098120235172
ZBTB24,1,1,0.2237126627022846
ZBTB26,1,1,0.008165019622642577
ZBTB32,1,1,0.006936950335514225
ZBTB40,1,1,0.00198311918111016
ZBTB5,1,1,0.14348837147591084
ZBTB7A,1,1,0.02735860222655818
ZBTB8B,1,1,0.02098741957650372
ZC2HC1C,1,1,0.02791872084554259
ZC3H13,1,0,0.9525510144956675
ZC3H18,1,0,0.987757456344425
ZC3H6,1,1,0.012341532498457642
ZCCHC13,1,1,0.0031571074522860564
ZCCHC2,1,1,0.008660415745019811
ZCCHC24,1,1,0.005410802033768014
ZCCHC4,1,0,0.5455069415971033
ZCWPW2,1,1,0.0007412943780032543
ZDHHC11,1,1,0.001271307795360832
ZDHHC23,1,1,0.027422981111160993
ZER1,1,1,0.2277471734413557
ZFAND6,1,1,0.0484531623147985
ZFC3H1,1,0,0.9493615800261482
ZFP1,1,1,0.009737051237878259
ZFP28,1,1,0.0028039545535265774
ZFP36L1,1,1,0.048160905116134446
ZFP37,1,1,0.0022717344261764527
ZFP41,1,1,0.06962668672272018
ZFP42,1,1,0.005151909432539348
ZFP57,1,1,0.011815689763383208
ZFP64,1,1,0.011083955420315516
ZFX,1,1,0.012420638808784324
ZFYVE19,1,1,0.21735459226902942
ZFYVE21,1,1,0.1258010704392731
ZG16,1,1,0.00034247124484392265
ZGPAT,1,1,0.37953830235099256
ZGRF1,1,1,0.0009004785495640988
ZIM2,1,1,0.002815174877725257
ZKSCAN1,1,1,0.07683083581068278
ZKSCAN2,1,1,0.0009025054347172934
ZKSCAN4,1,1,0.022178212163429478
ZKSCAN8,1,1,0.05752145284310676
ZMAT2,0,0,0.9760769774766611
ZMYND12,1,1,0.05534997992731126
ZMYND19,1,1,0.08132256766030897
ZNF106,1,0,0.6443115318256794
ZNF112,1,1,0.0017009926720090828
ZNF124,1,1,0.005870463144610483
ZNF138,1,1,0.007437855987099074
ZNF155,1,1,0.00203736709791823
ZNF16,1,1,0.01861386174803692
ZNF165,1,1,0.004844696358524303
ZNF174,1,1,0.24325800214657006
ZNF181,1,1,0.008723322606600536
ZNF195,1,1,0.028357916793130912
ZNF20,1,1,0.0031445136220339177
ZNF22,1,1,0.05946312850244516
ZNF223,1,1,0.00895465554203101
ZNF224,1,1,0.047405702090335414
ZNF24,1,1,0.1681718055243906
ZNF256,1,1,0.006620227695275138
ZNF263,1,1,0.1276378048013432
ZNF267,1,1,0.001616597000413189
ZNF285,1,1,0.0012763286456037414
ZNF300,1,1,0.008706356085962097
ZNF311,1,1,0.003109061516140632
ZNF319,1,1,0.012146926146665816
ZNF324,1,1,0.008805937650848583
ZNF331,1,1,0.023273966445809934
ZNF33B,1,1,0.001242731613947856
ZNF354C,1,1,0.004449904192151344
ZNF382,1,1,0.0016486203232417007
ZNF385A,1,1,0.040241451616202226
ZNF397,1,1,0.08559824110029421
ZNF407,1,1,0.0023147069082098846
ZNF418,1,1,0.0013849846479405902
ZNF428,1,1,0.03266750566116039
ZNF432,1,1,0.0031940139399521893
ZNF433,1,1,0.00470761458340635
ZNF45,1,1,0.008796008175080272
ZNF451,1,0,0.5327953061805314
ZNF467,1,1,0.016141331000179095
ZNF480,1,1,0.002115780514409227
ZNF484,1,1,0.0012322723550149185
ZNF488,1,1,0.0006896227864857773
ZNF491,1,1,0.002928516666962777
ZNF500,1,1,0.005635844814550828
ZNF506,1,1,0.022522132394703843
ZNF512,1,1,0.38107139377302424
ZNF518B,1,1,0.010661175977920235
ZNF519,1,1,0.0039219161302897374
ZNF532,1,1,0.009313544401074092
ZNF534,1,1,0.001489793588029631
ZNF557,1,1,0.004259110833247215
ZNF559,1,1,0.011343563774541687
ZNF562,1,1,0.004112791113124681
ZNF564,1,1,0.00665250850289042
ZNF565,1,1,0.0018009670061181482
ZNF568,1,1,0.002022356483288057
ZNF573,1,1,0.002120341079678234
ZNF575,1,1,0.004530634713546122
ZNF579,1,1,0.10951722743505368
ZNF580,1,1,0.0034554461197066734
ZNF581,1,1,0.025145055503232493
ZNF583,1,1,0.0009250512131797284
