gene,label,prediction,probabilities
MANBA,1,1,0.00016015124198727194
MANEA,1,1,1.3227092954259945e-07
MAP10,1,1,3.8721361742932725e-05
MAP1B,1,1,0.18259618171389874
MAP1LC3A,1,1,0.12597158666955197
MAP2K1,1,1,0.47775037790763186
MAP2K2,1,0,0.8413356357155959
MAP3K2,1,1,1.0309658622653651e-05
MAP4K2,1,1,0.03583107915544507
MAP7D2,1,1,1.1887117726461227e-05
MAPK1,1,0,0.6846943685377307
MAPK11,1,1,5.3981307048367455e-05
MAPKBP1,1,1,0.0056788697055290775
MAPRE2,1,0,0.5400329297653645
MAPRE3,1,1,0.02035237679570151
MARCHF1,1,1,0.014281745231516374
MARCHF2,1,1,0.027523853454499703
MARCHF4,1,1,0.001726185998845131
MARK2,1,1,0.002561377467159687
MARVELD2,1,1,4.824642978167315e-05
MASP1,1,1,2.371305902327814e-05
MASP2,1,1,8.58564898531533e-07
MAST3,1,1,9.318551164372302e-07
MASTL,0,0,0.992223751166774
MAX,0,0,0.9662764472723824
MBD3,1,0,0.6827270895718351
MBD3L1,1,1,2.5644991538897877e-06
MBOAT1,1,1,0.0001040877837799048
MC1R,1,1,2.2653863862576172e-08
MCC,1,1,0.15521805563485783
MCCD1,1,1,7.64072383696579e-07
MCHR1,1,1,2.7462195106853217e-08
MCIDAS,1,1,1.3840932838737885e-06
MCRIP1,1,1,0.16808261742681627
MCRS1,0,0,0.9986684160912043
MCTP2,1,1,1.1072442707149577e-08
MCU,1,1,0.00989068275032785
MDC1,1,0,0.9170244944570054
MDK,1,1,8.271938601278616e-06
MDP1,1,1,0.0022103218116562794
MED14,0,0,0.9998468588316207
MED17,0,0,0.9993838926412992
MED18,0,0,0.9999967179089715
MED26,0,0,0.9999945155511313
MED27,0,0,0.9996588546098245
MED8,0,0,0.9998644747997145
MEDAG,1,1,7.0080919178927555e-09
MEIOB,1,1,0.013700999584509299
MEIS2,1,1,1.6187490704755448e-06
MEMO1,1,1,0.01127115200161527
MEOX1,1,1,4.027963708040927e-05
MEOX2,1,1,0.012659889195495277
MEP1B,1,1,1.4452385884711206e-07
METAP1,1,1,0.20724475599296524
METTL15,1,1,0.025384094051030804
METTL25,1,1,1.598872765629089e-07
METTL3,1,0,0.9926046149200269
METTL8,1,1,0.1082400897197274
MEX3B,1,1,0.0005184158038106679
MFAP1,0,0,0.9999896977863452
MFAP2,1,1,1.3392277012913567e-07
MFAP5,1,1,2.768666118813101e-07
MFHAS1,1,1,7.81041266138427e-05
MFN1,1,1,0.11262962189305822
MFRP,1,1,3.6588531717174355e-06
MFSD5,1,1,1.789292878662252e-06
MFSD6,1,1,3.221775809469918e-08
MFSD9,1,1,3.5213521950472335e-05
MGA,1,0,0.8842315718683716
MGAT4D,1,1,1.7175378785871942e-08
MGAT5B,1,1,9.607943041112232e-06
MGP,1,1,1.0109159735982587e-07
MGRN1,1,1,4.3228431512820634e-05
MIA,1,1,5.564501914800957e-09
MIA2,1,1,7.67862654630358e-06
MIB1,1,1,0.0005369437083838635
MIB2,1,1,0.001112692312150354
MICAL1,1,1,3.864370443884546e-06
MICOS13,1,0,0.6322345435293991
MID1,1,1,0.0003203095153276325
MID2,1,1,6.902840810865118e-05
MIEF1,1,1,0.01622026859582242
MIF,1,1,0.01270508621834393
MIPOL1,1,1,0.0059600292014953095
MIS12,0,0,0.9999865480316943
MIS18A,0,0,0.9944909294335569
MITD1,1,1,0.10479424060999783
MKI67,1,0,0.7555628012980524
MKLN1,1,1,0.0008759539958775542
MKRN2,1,1,0.015539433680427484
MKX,1,1,4.78289631011819e-07
MLKL,1,1,1.6406467842478013e-05
MLYCD,1,1,7.88819938191132e-07
MMACHC,1,1,0.020150241296197358
MMP11,1,1,1.2740932747812295e-05
MMP14,1,1,0.00010861737811918015
MMP15,1,1,1.433736491962545e-06
MMP16,1,1,2.5313569018692306e-09
MMP3,1,1,5.079748119918293e-08
MMP9,1,1,0.001062358682407527
MMRN1,1,1,5.748112086312318e-09
MOG,1,1,2.650656475089441e-07
MOK,1,1,0.00011714737883853355
MORC3,1,1,0.09036499037610163
MORN2,1,1,6.739083627360643e-07
MORN3,1,1,0.039593171505214755
MORN5,1,1,1.5242334196241546e-05
MOSPD1,1,1,2.6658761077991146e-06
MPHOSPH10,0,0,0.9999999210394114
MPL,1,1,1.3047334599392001e-07
MPLKIP,1,0,0.9626808556511837
MPP4,1,1,3.538342997444488e-06
MPP7,1,1,0.003909859066721222
MPPE1,1,1,0.0009685070596855416
MPRIP,1,1,8.947297198247384e-06
MPZ,1,1,1.1829143183872404e-07
MPZL3,1,1,3.117887437120714e-09
MRAP,1,1,1.2261923254541784e-09
MRE11,1,0,0.5377709132798625
MRFAP1L1,1,1,0.0006077151420037508
MRM1,1,1,0.10438491984172518
MRNIP,1,1,0.05198611245645059
MRO,1,1,1.020079946512098e-07
MROH2B,1,1,3.4672000270852266e-09
MROH7,1,1,4.328376753681695e-08
MRPL13,1,0,0.7680735886820609
MRPL14,1,0,0.6897864644028905
MRPL17,1,0,0.8660662320300221
MRPL18,1,0,0.9855898700465231
MRPL22,1,0,0.7247380447979939
MRPL27,1,0,0.6321318932149926
MRPL40,1,1,0.3051881099320768
MRPL44,1,1,0.01713188840282619
MRPL45,0,0,0.5996073064460488
MRPL46,1,0,0.8173982661562598
MRPL50,1,1,0.004509717014529324
MRPL54,1,1,0.12380018906373165
MRPL55,1,0,0.520240393367365
MRPL57,1,1,0.12780128112812258
MRPL9,1,0,0.5274534926732105
MRPS12,1,1,0.41952188415401964
MRPS18B,1,1,0.3330180918875818
MRPS18C,1,1,0.1993803412887075
MRPS25,1,1,0.11111655031426775
MRPS33,1,1,0.012159135119768428
MRPS35,1,1,0.4718918200474468
MRTFB,1,1,0.0001222539463253902
MS4A6A,1,1,3.860830919411029e-08
MSX2,1,1,7.849614752715172e-05
MTA2,1,0,0.5073148864735332
MTCP1,1,1,4.351281592707146e-07
MTERF1,1,1,0.024685649360438967
MTFR1L,1,1,0.0013106280939150007
MTG2,1,1,0.2655911391437581
MTHFD1,1,1,0.003460490423572182
MTHFD2L,1,1,5.9201544686871e-05
MTIF2,1,1,0.45028745916353846
MTMR10,1,1,4.5727087947711184e-05
MTMR12,1,1,6.798806069352459e-07
MTMR14,1,1,0.0010206010438989388
MTMR2,1,1,6.246740558703001e-05
MTMR6,1,1,0.00321675568693498
MTNR1B,1,1,9.394973223164626e-07
MTREX,0,0,0.9997107062961736
MTRF1,1,1,0.254048983056609
MUC12,1,1,8.809859386449404e-09
MUC15,1,1,3.902056122662145e-09
MUC20,1,1,7.070957628307894e-08
MUC5B,1,1,8.757195441022603e-08
MUC6,1,1,1.5517715890034367e-09
MUS81,1,0,0.9995233981929349
MXD1,1,1,2.1365191065703115e-05
MXD3,1,1,5.255860848630833e-05
MYB,1,1,0.32068979879379567
MYBPC1,1,1,1.268772679552388e-06
MYBPC2,1,1,2.214285776958036e-09
MYC,0,0,0.8824377833451168
MYCT1,1,1,1.647454774822421e-08
MYH13,1,1,1.3133104008744568e-07
MYH15,1,1,2.69089655779986e-08
MYH2,1,1,1.0230019566459525e-06
MYH3,1,1,4.2151434269666056e-07
MYH4,1,1,4.889899627391614e-06
MYL10,1,1,1.5140287135118059e-09
MYL12A,1,1,0.11825526995534705
MYLK4,1,1,6.610858772626571e-08
MYNN,1,1,0.00031105847285208823
MYO10,1,1,0.0024832754390909373
MYO15A,1,1,8.825996179573359e-07
MYO7B,1,1,3.3083680127665717e-07
MYOD1,1,1,0.0023909686908675344
MYSM1,1,1,0.03220543663458729
MZT2B,1,0,0.9047313651770791
NAAA,1,1,1.6874990795834322e-07
NAALADL1,1,1,2.145202889769493e-08
NACC1,1,1,6.453895923661524e-05
NACC2,1,1,0.00014765274865852218
NAMPT,1,1,0.0545756194188564
NANOGNB,1,1,6.183789258429329e-10
NANOS1,1,1,9.164989355769926e-07
NAT8L,1,1,7.098348511301867e-05
NBL1,1,1,1.7757821106823003e-05
NBPF3,1,1,1.0098450742290766e-09
NBR1,1,1,0.3656131295239021
NCAPD3,0,0,0.9981781822819317
NCEH1,1,1,2.2440867678885645e-06
NCK1,1,1,0.24382317317953003
NCKAP5,1,1,1.8266848116343938e-07
NCOA5,1,1,0.39293763629745804
NCOR1,1,1,0.45414559465392107
NCR3LG1,1,1,1.3488126339167293e-07
NDC1,1,0,0.9343297286364892
NDC80,0,0,0.9999973009957209
NDFIP1,1,1,4.7444283385322805e-07
NDST4,1,1,5.235995081953604e-09
NDUFA2,1,1,0.11460875757028983
NDUFA3,1,1,0.006778596116627534
NDUFAF4,1,1,0.0062953890642384325
NDUFAF8,1,1,0.07684406459962911
NDUFB10,1,1,0.3535196260037589
NDUFB3,1,1,0.21223731006407692
NDUFB8,1,1,0.46767387244493763
NDUFB9,1,1,0.11425464882857676
NEB,1,1,0.00016157756170509519
NECAP1,1,1,3.3258983398454236e-07
NEDD8,0,0,0.9675749534863215
NEFH,1,1,2.3867355647033684e-05
NEK1,1,1,0.18693879828779053
NEK4,1,1,0.08275776944936523
NEK6,1,0,0.8606491860736337
NEK9,1,1,0.13113848009811319
NELFA,0,0,0.9998205202803263
NEO1,1,1,1.3344927777270143e-07
NEURL2,1,1,1.2113419983894591e-05
NEUROD2,1,1,1.158888104368927e-08
NF2,1,1,0.21301445150871445
NFATC4,1,1,6.777830469095747e-08
NFIA,1,1,0.0007412355191236064
NFKBID,1,1,5.436150784965399e-07
NFS1,0,0,0.8280495709296959
NFX1,1,0,0.9638672845348701
NFYC,0,0,0.8720184457678994
NGDN,0,0,0.9989433305340516
NHLH1,1,1,3.4648315033747323e-07
NHLH2,1,1,5.4371695212829255e-08
NHLRC1,1,1,5.813863783055151e-06
NHS,1,1,6.813399283811528e-06
NINJ1,1,1,2.2910987884872115e-06
NIT1,1,1,0.003991150914978725
NKD1,1,1,1.3001672220280813e-05
NKX2-4,1,1,4.5452452490657434e-08
NKX2-5,1,1,5.367356255514544e-06
NKX3-2,1,1,1.5907222458921844e-06
NLGN3,1,1,3.809107850027971e-07
NLGN4Y,1,1,0.003906258545715946
NLRP11,1,1,4.600202185844893e-08
NLRP9,1,1,1.346783314372102e-05
NLRX1,1,1,0.0012091923005208226
NMD3,0,0,0.999999972964311
NME1,1,1,0.08961230171254898
NME6,1,1,0.004017792419345767
NOA1,1,1,0.13555150307041638
NOL6,0,0,0.999999942273041
NOL7,0,0,0.5105424979247759
NOLC1,1,0,0.999831935547404
NOMO2,1,1,0.006739039624935361
NOP2,0,0,0.9999993442296521
NOTCH2,1,1,5.81871465360817e-05
NOTCH4,1,1,1.8798013465826102e-07
NOTUM,1,1,1.2586821587223796e-07
NOVA2,1,1,2.847179046805426e-06
NOX3,1,1,2.628427467454841e-07
NOX4,1,1,2.4909276854945263e-06
NOXA1,1,1,7.642416960584875e-06
NOXO1,1,1,1.0031136603583235e-07
NOXRED1,1,1,1.7225104614437825e-06
NPAS3,1,1,9.075129675517601e-08
NPDC1,1,1,4.191570332034989e-06
NPFFR1,1,1,7.048753580818356e-10
NPFFR2,1,1,1.9233994175138492e-09
NPHP3,1,1,8.565714317076979e-06
NPHS2,1,1,1.3031433124810476e-07
NPM3,1,0,0.9610772331658586
NPTN,1,1,8.007838557344549e-06
NPTX1,1,1,7.5364084817231e-08
NPW,1,1,2.922567442070756e-05
NQO2,1,1,1.0692855810345848e-06
NR0B2,1,1,0.007189472394591145
NR1D2,1,1,9.98184245433631e-05
NR1H4,1,1,0.007956205638772662
NR1I3,1,1,6.011408680917096e-06
NR2C1,1,1,0.014997514070258944
NR2E1,1,1,0.00017564836194153833
NRDE2,0,0,0.9857931222553195
NRG1,1,1,0.003959186939742276
NRSN2,1,1,3.304660375347268e-08
NRTN,1,1,1.876984356830036e-09
NRXN2,1,1,1.0499388760631945e-07
NSF,0,1,0.11122397305126204
NSMCE1,1,0,0.6882046872543552
NT5C3A,1,1,0.01740296308671747
NT5DC1,1,1,7.612883680397919e-05
NTMT1,1,0,0.6923988819006752
NTN1,1,1,1.4226014811713482e-07
NTNG1,1,1,1.622188600736152e-06
NTNG2,1,1,1.4535516679181626e-09
NTRK1,1,1,0.0007417328462022588
NTRK2,1,1,1.3974577624942252e-05
NTS,1,1,6.056234970767127e-05
NTSR2,1,1,8.919731701584332e-07
NUCKS1,1,0,0.6192367331108499
NUDCD1,1,1,0.2592778633129842
NUDT10,1,1,7.362084261108848e-08
NUDT8,1,1,9.87941518725277e-06
NUFIP1,1,0,0.9997523355719611
NUMA1,1,0,0.9999510702171552
NUP160,0,0,0.9999980413322582
NUP43,0,0,0.9999187136882908
NUSAP1,1,0,0.6795822859889067
NUTM1,1,1,2.403520129656833e-06
NUTM2G,1,1,7.766880694148881e-10
NWD2,1,1,1.3144736243919652e-08
NYAP1,1,1,3.826515715399381e-09
NYNRIN,1,1,4.7646850687144134e-09
OARD1,1,1,0.028549467655844273
OAZ1,1,1,0.46505543374570735
OAZ3,1,1,0.0014038835254511772
OCA2,1,1,7.743706325216148e-05
OCEL1,1,1,1.931167094015862e-08
OCIAD1,1,1,1.7235407184457153e-06
ODAD2,1,1,0.00014269583497601436
ODAM,1,1,9.276817269920911e-09
OGA,1,1,0.42068495935437855
OGDH,1,1,0.4401360994770342
OGFRL1,1,1,1.5970692328282078e-06
OGN,1,1,2.2250697708114943e-06
OGT,0,0,0.7165443975857304
OIT3,1,1,6.370215975504134e-05
OLFM1,1,1,6.388186605265078e-05
OLFM2,1,1,0.0007273610470963421
OLFML2B,1,1,3.7542939745893733e-07
OLR1,1,1,3.2006136365003714e-06
ONECUT2,1,1,1.3485238316901515e-06
OPA3,1,1,0.0009714859679791132
OR10A4,1,1,4.055546465320248e-08
OR10C1,1,1,2.283848825612722e-08
OR10G3,1,1,1.5958945676075586e-08
OR10G4,1,1,1.522150279154033e-08
OR10R2,1,1,6.837608801379957e-09
OR12D3,1,1,2.702151469247127e-09
OR13A1,1,1,2.6905805472488e-09
OR13J1,1,1,7.241024085891112e-08
OR14I1,1,1,1.5249473728218278e-08
OR1E1,1,1,7.656519285248464e-09
OR2A2,1,1,5.1252639465815266e-09
OR2F2,1,1,1.0183583159406595e-06
OR2G2,1,1,2.169979073096684e-08
OR2T27,1,1,2.2160547397120924e-09
OR2T29,1,1,2.241911158828991e-07
OR4B1,1,1,1.5338700631861713e-08
OR4D11,1,1,5.1273866819023795e-09
OR4K1,1,1,1.0122092009012817e-08
OR4L1,1,1,5.651831220809811e-08
OR51G2,1,1,8.954453178944277e-09
OR51L1,1,1,1.7647188810254733e-08
OR52H1,1,1,3.5773770723501743e-09
OR52N2,1,1,6.5763765988435806e-09
OR56B1,1,1,1.183566410434267e-08
OR5AP2,1,1,5.1900664721493686e-08
OR5B21,1,1,4.953725096790151e-09
OR5B3,1,1,2.0225929575623526e-08
OR5C1,1,1,1.21512940343127e-07
OR5D18,1,1,1.3377934371394673e-08
OR5I1,1,1,5.265787046404569e-08
OR5M1,1,1,6.184864309588534e-09
OR5M11,1,1,3.333785725256888e-09
OR5M3,1,1,8.731691726326929e-08
OR5P2,1,1,2.0057516814109277e-08
OR5P3,1,1,5.807426228798818e-09
OR6B1,1,1,1.26938942468513e-08
OR6C68,1,1,6.910049187291989e-08
OR6C70,1,1,2.66248345370812e-08
OR6F1,1,1,2.9243674259937792e-09
OR6T1,1,1,2.5553996785276924e-08
OR7D4,1,1,2.359857064204718e-08
OR8H1,1,1,1.1420104395476471e-08
OR9K2,1,1,1.1184178116963039e-08
ORC6,0,0,0.9997013836574196
OSBPL10,1,1,4.642808080213001e-07
OSBPL3,1,1,2.737375865216052e-05
OSBPL5,1,1,1.5145373596592294e-06
OSM,1,1,2.4180077939917053e-10
OTC,1,1,0.08681477051401829
OTOP3,1,1,1.6911347644477104e-08
OTOS,1,1,1.7510166655876348e-05
OTUD1,1,1,2.6225281529512755e-06
OVOL1,1,1,1.344107114498172e-09
OVOL2,1,1,6.359950099898981e-09
OXCT1,1,1,0.0005159979792758951
OXCT2,1,1,8.501338559747662e-05
OXER1,1,1,2.1990344706290799e-07
OXLD1,1,1,0.00034843979870312624
OXNAD1,1,1,0.00013552260894180712
OXTR,1,1,1.290606232962066e-06
P2RX3,1,1,2.200738358215659e-09
P2RX4,1,1,4.85120677173878e-07
P2RY1,1,1,8.989903339529093e-08
P2RY10,1,1,1.0498229896516165e-08
P2RY14,1,1,7.942686508499719e-11
P3H4,1,1,0.0223232266479109
P4HTM,1,1,0.007901372452267685
PAAF1,1,0,0.8359524734231526
PACC1,1,0,0.5174841086238503
PACRG,1,1,0.0011616567797062328
PACS1,1,1,4.6234708077519395e-06
PACS2,1,1,1.09119162209792e-05
PACSIN2,1,1,0.0043916336330315445
PACSIN3,1,1,9.781344857406893e-08
PAICS,1,0,0.9999675120319302
PAK3,1,1,1.765626700400702e-09
PAK4,1,1,0.00015036748908910935
PAM,1,1,6.792579465342286e-07
PAMR1,1,1,1.70393904652677e-07
PANX1,1,1,1.2218445621403617e-05
PANX3,1,1,1.0916133330596268e-09
PAPPA,1,1,8.569664977642333e-10
PAQR7,1,1,1.7206760750676508e-07
PAQR9,1,1,5.199742445505251e-08
PARP12,1,1,2.7555608981377764e-06
PARP6,1,1,0.00032095993391406674
PARVG,1,1,4.8093934451376444e-06
PASK,1,1,0.04243993223566973
PATJ,1,1,0.009549458022923073
PAWR,1,1,2.08958602578857e-06
PAXX,1,1,0.18682565638581616
PBX3,1,1,5.269485972825283e-06
PBX4,1,1,2.2675919491632613e-05
PBXIP1,1,1,0.028777832639852608
PC,1,1,0.09749838914451729
PCBP4,1,1,0.016518069590003726
PCDH1,1,1,2.6650509861170234e-07
PCDH10,1,1,2.3900075858396264e-06
PCDH17,1,1,7.491716251806224e-08
PCDH18,1,1,1.300970239981325e-07
PCDH7,1,1,1.0544190102157457e-07
PCDHA5,1,1,7.372225164781199e-08
PCDHB15,1,1,1.5586562948088912e-07
PCDHB5,1,1,2.9838457787922934e-07
PCDHGB1,1,1,5.9228113569398385e-06
PCDHGB4,1,1,3.956390188797343e-08
PCED1A,1,1,2.983467285488928e-06
PCED1B,1,1,1.7768040169174882e-07
PCF11,0,0,0.9999949615099117
PCGF1,1,1,0.13289843948287722
PCK2,1,1,5.560793395431585e-05
PCM1,1,0,0.6399341424779753
PCNX1,1,1,0.007082316293508218
PCP2,1,1,4.6761795780003726e-08
PCYOX1,1,1,0.00023842314479203264
PCYOX1L,1,1,0.0009376660401392845
PCYT1A,1,1,0.0020760902711859817
PDAP1,0,1,0.1611328859391031
PDCD10,1,1,0.12533939335208374
PDCD11,0,0,0.9999982507111627
PDCD2,0,1,0.029556887536244435
PDCD2L,1,0,0.8708921473123284
PDCD6,1,0,0.6287349939300079
PDCL2,1,1,6.902509275263924e-09
PDE10A,1,1,1.7419636022530937e-08
PDE12,1,0,0.5780476173324736
PDE1A,1,1,1.749246357762857e-08
PDE4B,1,1,6.929145510081725e-06
PDE4D,1,1,8.22611851414301e-08
PDE6H,1,1,9.888866381313478e-09
PDE7B,1,1,1.3012881983076597e-08
PDGFA,1,1,1.8558722487294066e-05
PDGFB,1,1,5.120061078587312e-05
PDGFD,1,1,4.2110458149391404e-07
PDIA2,1,1,0.00012633339916559016
PDIA3,1,0,0.9667490308063531
PDIA4,1,1,0.27250208076950455
PDIA6,1,0,0.8397806758294661
PDLIM7,1,1,0.07709862693167811
PDP1,1,1,0.030077276778008966
PDS5A,1,0,0.9999914683588343
PDXK,1,1,0.005066218358607666
PDZD4,1,1,8.433829887799504e-07
PDZD9,1,1,1.3557893496773943e-08
PDZK1,1,1,2.7554893300418826e-08
PELI3,1,1,1.0264633592227402e-05
PER1,1,1,9.702021412216766e-05
PER3,1,1,1.5311663741357506e-06
PES1,0,0,0.9999999931036818
PEX12,1,1,0.11740024638706559
PEX19,1,0,0.8345971566269451
PEX3,1,1,0.20558800860128884
PEX5L,1,1,2.446759399643561e-07
PF4,1,1,3.3773002616754866e-07
PFDN2,0,0,0.9999995603220052
PFDN6,0,0,0.9986124986270554
PFKFB2,1,1,5.219836418657309e-07
PFKFB4,1,1,2.2253946180272877e-07
PGBD1,1,1,5.7557660493312567e-08
PGC,1,1,1.6656098611456116e-09
PGLYRP4,1,1,2.0215180006721843e-06
PGM1,1,1,0.06904381589477881
PGR,1,1,0.05622672462927726
PGRMC2,1,1,0.006455883336180845
PGS1,0,1,4.460779932012882e-05
PHACTR3,1,1,0.00012136845633412552
PHACTR4,1,1,7.53446948202119e-05
PHB2,0,0,0.9644078175982258
PHF11,1,1,2.44999034886062e-05
PHF14,1,1,0.11171184015990146
PHF19,1,1,0.13547200084676225
PHF20,1,1,0.20849008864052454
PHF20L1,1,1,0.0007054156137458967
PHF21B,1,1,5.369462182442941e-05
PHF24,1,1,0.0007764587882764795
PHKA1,1,1,3.7768173860641685e-05
PHOSPHO1,1,1,0.00416237363112767
PIANP,1,1,1.6677441216916832e-08
PIBF1,1,1,0.11627115916163741
PID1,1,1,5.717136632235054e-05
PIEZO1,1,1,1.5092879930289626e-07
PIGA,1,1,0.0006227516773607111
PIGK,1,1,0.05880990101687376
PIGN,1,1,0.00047924482769813316
PIGW,1,1,0.020014337434316354
PIK3CB,1,1,0.003299951898128972
PIK3IP1,1,1,3.317681614127821e-05
PIK3R3,1,1,0.009357095364152312
PIM3,1,1,1.4937746134591201e-06
PIMREG,1,1,0.1306436036458623
PINK1,1,0,0.8990007035514231
PINX1,1,0,0.999883560816536
PIP5K1B,1,1,7.722901818052463e-09
PITRM1,1,1,0.2047121426221085
PITX2,1,1,0.044962621357916246
PIWIL1,1,1,0.15164005264704195
PIWIL2,1,1,0.015040228292802427
PIWIL4,1,1,0.12574699356840488
PJA1,1,1,0.000351412590670519
PKIA,1,1,4.704192202964474e-06
PKLR,1,1,0.0009224407413443547
PKMYT1,0,0,0.711885041370531
PKN1,1,1,0.04922122882948721
PKP1,1,1,0.05961796505439506
PLA2G12B,1,1,8.247316761522683e-07
PLA2G15,1,1,9.191480995818235e-05
PLA2G4E,1,1,1.1869874638748e-09
PLAU,1,1,7.644552687535722e-08
PLBD2,1,1,0.00028462428434319344
PLCG1,1,1,0.26928172893443564
PLCL2,1,1,1.0771525915664882e-08
PLD2,1,1,5.418065669291483e-05
PLEKHA5,1,1,3.5781033312920486e-07
PLEKHD1,1,1,2.0875333600700598e-05
PLEKHF1,1,1,0.006259152890434061
PLEKHF2,1,1,0.0028215404791615438
PLEKHG2,1,1,1.0838565201565232e-06
PLEKHG4B,1,1,3.4285822537283293e-06
PLEKHH2,1,1,1.8383193616244854e-07
PLEKHJ1,1,1,0.0008130936534870737
PLEKHM1,1,1,0.0001514370786194763
PLEKHM3,1,1,5.918770151769337e-08
PLIN1,1,1,1.3434505306220147e-06
PLIN3,1,1,0.04048150920813619
PLIN5,1,1,2.803513943216984e-09
PLN,1,1,1.30566694165557e-05
PLOD1,1,1,0.0317045624717633
PLOD2,1,1,0.012850898979669744
PLOD3,1,1,3.696628632238186e-05
PLPBP,1,0,0.9179983091564322
PLPP2,1,1,8.710147132662271e-06
PLPP7,1,1,4.24298752157104e-05
PLPPR4,1,1,5.6313127390938965e-05
PLS1,1,1,1.7004059535974392e-06
PLTP,1,1,0.23369191140078954
PLXNA3,1,1,2.861458486158597e-07
PMEPA1,1,1,4.448870947193484e-08
PMFBP1,1,1,7.728339934676143e-09
PMS1,1,0,0.5732257949709497
PMVK,1,1,0.3802898237392812
PNISR,1,0,0.8597635668245877
PNLDC1,1,1,3.6514443945812046e-06
PNMA6A,1,1,1.0142995249262654e-07
PNPLA6,1,1,2.3881718076401716e-05
POF1B,1,1,0.0004537022509725652
POLD1,0,0,0.9991894841849753
POLDIP3,1,0,0.9988907045384293
POLR1B,0,0,0.9999999145326136
POLR1C,0,0,0.9999991276278963
POLR1H,0,0,0.9913237119597544
POLR2B,0,0,0.9999999931855953
POLR2D,0,0,0.9999999504521954
POLR2G,0,0,0.999999940893303
POLR2K,0,0,0.9999999065209322
POLR3A,0,0,0.9995241441593213
POLRMT,1,0,0.9913735182827994
POU1F1,1,1,2.9389274303837087e-05
POU2F2,1,1,6.601873461242747e-07
POU2F3,1,1,3.185838597263846e-07
POU4F3,1,1,1.2587232005700777e-06
POU5F2,1,1,1.9453080424280955e-08
PPCDC,1,1,0.028416618105856616
PPEF1,1,1,0.109558345722457
PPFIBP2,1,1,9.199552719607596e-09
PPIB,1,0,0.9544895511290565
PPM1K,1,1,0.00035663792821220006
PPP1R12B,1,1,6.848116715141295e-07
PPP1R12C,1,1,6.219157153153354e-07
PPP1R14C,1,1,3.554311452935721e-08
PPP1R14D,1,1,7.59871167099746e-09
PPP1R15B,1,1,0.1052332263483178
PPP1R18,1,1,0.00018139642824901436
PPP1R1B,1,1,8.80357583832314e-08
PPP1R1C,1,1,2.273244315009748e-08
PPP1R27,1,1,4.1503573121759454e-05
PPP1R32,1,1,0.0012101419784186329
PPP1R35,1,1,1.2700959471600993e-05
PPP1R3B,1,1,1.1503109226262964e-07
PPP1R3G,1,1,5.713586713751439e-08
PPP1R42,1,1,9.234870969998533e-06
PPP2CA,0,0,0.9985884772548109
PPP2R5E,1,1,0.25998378031257563
PPP3R1,1,1,0.18423952485174322
PPP4R3A,1,0,0.808071539072556
PPP5C,1,0,0.8988713121073453
PPP6R2,1,1,0.0007076499771295874
PRAP1,1,1,1.7353987136203841e-09
PRB4,1,1,1.5855014345866892e-08
PRDX3,1,1,0.43783997624627374
PREB,0,1,0.2084489426583919
PRELID3A,1,1,0.022560799774372708
PREX1,1,1,0.00038636505509089816
PRG4,1,1,1.2613512456738362e-10
PRICKLE4,1,1,0.002808000796692511
PRKACA,1,1,0.025000460768661904
PRKAG2,1,1,2.3710043375424483e-05
PRKCB,1,1,0.0005170380472979241
PRKCG,1,1,5.294425125312863e-07
PRKN,1,1,0.14873940143136197
PRKRA,1,0,0.6612725902307414
PRKRIP1,1,1,0.30129037198785447
PRKX,1,1,0.00807280705782083
PRLH,1,1,2.9830528047725124e-09
PRLR,1,1,9.76601377544739e-10
PRMT5,0,0,0.9910430280470811
PROC,1,1,4.0071059896573666e-05
PROCA1,1,1,1.314120892859094e-06
PROK2,1,1,1.2132310489576526e-09
PROKR2,1,1,1.5244208118048163e-10
PRPF3,0,0,0.999999636772365
PRPF38B,0,0,0.8385679977853879
PRPF40B,1,1,0.005316560518785096
PRPS1,1,1,0.41202216501692374
PRPS1L1,1,1,0.0001159345439376458
PRR15L,1,1,4.529148318780374e-05
PRR35,1,1,0.006307723038882817
PRR4,1,1,4.1620263380171e-08
PRR7,1,1,1.276169040176356e-06
PRRG1,1,1,1.8069488594285586e-08
PRRG3,1,1,3.59183420117759e-08
PRRG4,1,1,1.0203868300684426e-05
PRSS12,1,1,3.598894039114064e-07
PRSS27,1,1,2.145877938919405e-06
PRSS48,1,1,8.888053393274476e-09
PRSS50,1,1,4.05127505560543e-06
PRUNE2,1,1,6.023345921968293e-06
PRX,1,1,6.625302794160959e-08
PRXL2C,1,1,0.06482571567065172
PSAT1,1,0,0.5191446692267316
PSEN1,1,1,0.3882283195765458
PSENEN,1,1,0.00462258005605064
PSG5,1,1,2.5781992918916252e-06
PSG6,1,1,5.374052441442512e-06
PSKH2,1,1,4.2034903335874674e-08
PSMA5,0,0,0.9999917725774857
PSMA7,0,0,0.9765145627457189
PSMB2,0,0,0.9995691134351297
PSMB6,0,0,0.9999822044272813
PSMD11,0,0,0.9998740351073605
PSMD3,0,0,0.9999999488694712
PSMD6,0,0,0.9999987461441131
PSME4,1,0,0.8483156197287952
PSMF1,1,0,0.9968801768741968
PSRC1,1,1,0.08580086123547756
PSTPIP1,1,1,7.17750371512782e-06
PTCD3,1,1,0.2334558228408346
PTCHD1,1,1,1.086942822414727e-08
